"trait","individuo","blup","blup_z","blup_dir","blup_sd","var_pred","precisao","peso_combinado"
"diam_mm",232,-0.470172551782517,-0.269966669974401,-0.269966669974401,3.64393350854076,13.2782514146662,0.0753111210784482,0.00368723248800082
"diam_mm",233,-2.12198750612925,-1.31620951986447,-1.31620951986447,3.82090206215019,14.5992925685436,0.0684964696272102,0.00335358715294821
"diam_mm",235,-0.533493304571034,-0.310073392994621,-0.310073392994621,3.79576376601813,14.4078225674161,0.0694067403537811,0.00339815400772112
"diam_mm",236,-0.669092551159722,-0.395960581399452,-0.395960581399452,3.9682749445323,15.7472060354028,0.0635033286382233,0.00310912297012741
"diam_mm",237,-1.80818167251112,-1.11744808547208,-1.11744808547208,3.79242036599703,14.382452232429,0.0695291723441455,0.00340414827796937
"diam_mm",24,2.64464368665534,1.70292636481225,1.70292636481225,3.64613677973886,13.2943134165645,0.0752201312445379,0.00368277762573258
"diam_mm",240,-0.527926032296593,-0.306547139163829,-0.306547139163829,3.97369713244701,15.7902689004176,0.0633301437934065,0.00310064384012518
"diam_mm",29,1.59652487181565,1.03905853084233,1.03905853084233,3.95107973193912,15.6110310481401,0.0640572680251725,0.00313624384251244
"diam_mm",3,-0.545257294408793,-0.317524584922353,-0.317524584922353,4.0212073982318,16.1701089395942,0.0618425023440255,0.00302780891476349
"diam_mm",32,2.48138527699384,1.59952014286027,1.59952014286027,3.84503249092871,14.7842748562974,0.067639435124141,0.00331162674367794
"diam_mm",34,1.26377138505437,0.82829584499556,0.82829584499556,3.64348764720586,13.2750022353417,0.0753295541704487,0.00368813497218517
"diam_mm",4,-0.617404065954584,-0.363221618766128,-0.363221618766128,4.05071089712636,16.4082587720982,0.0609449188905084,0.00298386322887929
"diam_mm",43,-2.15981729630691,-1.34017052553406,-1.34017052553406,3.73189788233571,13.9270618041818,0.0718026540027085,0.00351545793997261
"diam_mm",51,-1.05640587541863,-0.641280915318633,-0.641280915318633,3.95268424860314,15.6237127691554,0.0640052729319384,0.0031336981627477
"diam_mm",53,-1.03913841147567,-0.630343878673871,-0.630343878673871,4.10660647231598,16.8642167184675,0.0592971506885896,0.00290318849771335
"diam_mm",55,1.22918725232381,0.806390605856163,0.806390605856163,3.7954294292192,14.4052845521832,0.0694189688775322,0.00339875271624398
"diam_mm",61,1.60199496837141,1.04252323455785,1.04252323455785,4.11030751965388,16.8946279061232,0.0591904128079414,0.00289796261107681
"diam_mm",62,1.52546903742276,0.994052485533863,0.994052485533863,3.89909330123862,15.2029285717639,0.065776800521005,0.0032204321535084
"diam_mm",70,1.4020606992957,0.915886894986031,0.915886894986031,4.18720922534124,17.5327210967828,0.0570362121475541,0.00279249294674425
"diam_mm",76,1.5043017197407,0.980645321058249,0.980645321058249,4.02573683956877,16.2065571014612,0.0617034200255798,0.00302099944445239
"diam_mm",81,-0.533432699604317,-0.310035006422972,-0.310035006422972,3.93914364687933,15.5168526707498,0.0644460588251289,0.00315527904007831
"diam_mm",82,-0.616661573339122,-0.362751331469128,-0.362751331469128,3.87915708918959,15.0478597226099,0.0664546333122358,0.00325361884696706
"diam_mm",83,-0.587912937754064,-0.344542237075224,-0.344542237075224,4.03825193306065,16.3074786748681,0.0613215580371188,0.00300230348149734
"diam_mm",84,-0.54485941545788,-0.3172725724276,-0.3172725724276,3.95903031467405,15.6739210325081,0.0638002448733776,0.00312365998900057
"diam_mm",86,-0.545521683729412,-0.317692046438279,-0.317692046438279,3.93845944726443,15.5114628177464,0.0644684522504167,0.0031563754221804
"diam_mm",87,-0.691388158753935,-0.41008239326949,-0.41008239326949,4.00537600913918,16.0430369745877,0.0623323377976382,0.00305179125857236
"diam_mm",88,-0.575508834229984,-0.336685603626535,-0.336685603626535,3.87873380100695,15.0445758990738,0.0664691385592041,0.00325432902385863
"diam_mm",89,-0.460854548968244,-0.264064741435714,-0.264064741435714,3.98513527798552,15.8813031838447,0.062967124827467,0.00308287043155278
"diam_mm",9,0.921249687480227,0.611346073426939,0.611346073426939,3.70752639202612,13.7457519475702,0.0727497487088559,0.00356182769678558
"diam_mm",90,-0.405577212763666,-0.229052636954627,-0.229052636954627,3.68334428748165,13.5670251401237,0.0737081261125224,0.0036087498544691
"diam_mm",91,-0.529599973408131,-0.307607396497421,-0.307607396497421,4.03961769648557,16.3185111337594,0.0612801003598436,0.00300027371361794
"diam_mm",94,-0.432887251011103,-0.246350538375979,-0.246350538375979,3.70504684174458,13.7273720995215,0.0728471547758845,0.0035665966978273
"diam_mm",95,-0.563385560568586,-0.32900684496648,-0.32900684496648,4.03150362555647,16.253021482875,0.0615270213636063,0.00301236296596217
"diam_mm",96,-0.721656695073262,-0.429254177383322,-0.429254177383322,3.63059076449602,13.1811892992438,0.0758656883910597,0.00371438410362628
"diam_mm",97,-0.860337712004223,-0.51709332788725,-0.51709332788725,3.60037444259978,12.9626961269257,0.0771444451222484,0.00377699203318528
"diam_mm",98,-0.565018845471257,-0.330041351069453,-0.330041351069453,3.76646349860754,14.186247286343,0.0704908056243103,0.00345122984336623
"diam_mm",99,-0.705841290501178,-0.419236860426529,-0.419236860426529,3.8368289985594,14.7212567641863,0.0679289829678663,0.00332580300610673
"massa_fruto_g",10,5.49437854110635,0.9336540410597,0.9336540410597,19.0911145591626,364.47065511107,0.00274370511309136,0.000153098745310498
"massa_fruto_g",100,8.00345593364515,1.32967931808711,1.32967931808711,19.812415042859,392.531789830506,0.00254756436525,0.00014215409158095
"massa_fruto_g",101,-2.31891668348948,-0.29957312643177,-0.29957312643177,20.2521374430797,410.149071013391,0.00243813791295251,0.00013604809554275
"massa_fruto_g",103,-2.34755512190659,-0.304093331962893,-0.304093331962893,19.739903479704,389.66378938803,0.00256631492900715,0.000143200373038599
"massa_fruto_g",11,7.94922642247502,1.32111989411395,1.32111989411395,20.547471059014,422.198566921018,0.00236855375254524,0.000132165299392024
"massa_fruto_g",110,-2.65565511671838,-0.352722914358524,-0.352722914358524,19.3665172565587,375.061990648586,0.00266622591713632,0.000148775406176207
"massa_fruto_g",115,-2.62389790752554,-0.347710451368897,-0.347710451368897,20.0569260866095,402.280284043717,0.00248582900943594,0.000138709258726525
"massa_fruto_g",118,-2.43379177657116,-0.317704667808893,-0.317704667808893,20.1657638220486,406.658030526644,0.00245906861523169,0.000137216028729928
"massa_fruto_g",12,8.76344670985811,1.44963399090152,1.44963399090152,20.1849940293783,407.433983966038,0.00245438534671511,0.000136954702346703
"massa_fruto_g",122,8.35340488777967,1.38491421515274,1.38491421515274,19.9975095162705,399.900386853329,0.00250062273724873,0.000139534748738479
"massa_fruto_g",124,8.12687625755759,1.34915961316034,1.34915961316034,20.2168115953105,408.719471080281,0.0024466659182077,0.000136523958235989
"massa_fruto_g",128,7.72452126912265,1.28565310426104,1.28565310426104,19.9771824372802,399.087818132376,0.00250571416757277,0.00013981885055056
"massa_fruto_g",13,20.7770099957343,3.34581891629412,3.34581891629412,20.4533614847196,418.339996024611,0.00239040017570103,0.000133384329804118
"massa_fruto_g",130,7.97172950133098,1.32467171282803,1.32467171282803,19.5684340782243,382.92361227381,0.00261148690743299,0.000145720969434761
"massa_fruto_g",131,7.61164753686863,1.2678374516957,1.2678374516957,19.3939178785794,376.124050681082,0.00265869730528853,0.0001483553096351
"massa_fruto_g",132,8.04609920624968,1.33641000479163,1.33641000479163,20.034383701874,401.376530313915,0.00249142619080868,0.000139021581447124
"massa_fruto_g",133,8.70205253819249,1.439943718328,1.439943718328,20.0690004849962,402.764780466778,0.00248283873987459,0.000138542401685002
"massa_fruto_g",134,8.61221298430464,1.4257637116362,1.4257637116362,20.3033170422208,412.224682916934,0.00242586152998875,0.000135363073373372
"massa_fruto_g",135,8.3054408012522,1.37734370708037,1.37734370708037,20.0443334861475,401.775304903894,0.002488953372182,0.000138883598167756
"massa_fruto_g",136,8.16326624754762,1.3549033004255,1.3549033004255,20.2169634386804,408.72561068094,0.00244662916604123,0.000136521907465101
"massa_fruto_g",138,7.742679641239,1.2885191674479,1.2885191674479,20.3406842015798,413.743433788398,0.00241695678610197,0.00013486618866449
"massa_fruto_g",140,7.9323048727052,1.31844904726991,1.31844904726991,20.1304439053217,405.234771825304,0.00246770531436799,0.000137697956541734
"massa_fruto_g",148,-1.68813844978342,-0.200012975162964,-0.200012975162964,20.8355051584843,434.118275209226,0.00230351970213197,0.000128536399378964
"massa_fruto_g",149,-2.31899714276167,-0.299585825882832,-0.299585825882832,19.64416071041,385.893050016416,0.00259139157846315,0.000144599650078244
"massa_fruto_g",15,8.56806136703593,1.41879495231771,1.41879495231771,20.3342976249877,413.48365990158,0.00241847525543821,0.000134950919253452
"massa_fruto_g",150,-2.53561108693188,-0.33377552345976,-0.33377552345976,19.9376830558982,397.51120563745,0.00251565235348874,0.000140373401324672
"massa_fruto_g",152,-6.40101484900483,-0.943879301147065,-0.943879301147065,17.5582363032429,308.291662080517,0.00324368162684474,0.000180997434777936
"massa_fruto_g",154,-1.61201811196383,-0.187998368534222,-0.187998368534222,20.3143606963984,412.673250503376,0.00242322466692524,0.000135215936414428
"massa_fruto_g",157,-1.86424283649194,-0.227808765256715,-0.227808765256715,19.2509111536264,370.597580244817,0.00269834465551394,0.000150567631777678
"massa_fruto_g",16,8.02398925672737,1.33292023643666,1.33292023643666,20.2791750396338,411.244940288106,0.0024316408593366,0.000135685559950982
"massa_fruto_g",161,-6.37138289679903,-0.939202282368744,-0.939202282368744,20.2356118440486,409.479986703,0.00244212179464905,0.000136270396141417
"massa_fruto_g",162,-6.80473538131953,-1.0076013434113,-1.0076013434113,20.3841384140416,415.513098882806,0.00240666299736087,0.000134291795252737
"massa_fruto_g",166,-6.88555859944767,-1.02035823861294,-1.02035823861294,21.1320569178511,446.563829579298,0.00223932153426328,0.000124954141611891
"massa_fruto_g",167,-6.61801661732502,-0.978130211728777,-0.978130211728777,20.4142920885773,416.74332147775,0.00239955854950249,0.000133895367062239
"massa_fruto_g",17,8.71089982955069,1.44134014835503,1.44134014835503,20.5870745235441,423.827637437959,0.00235944971886451,0.00013165729431264
"massa_fruto_g",170,-5.8078692047631,-0.850258965330819,-0.850258965330819,20.1738081697352,406.982536069275,0.00245710788885001,0.000137106620197831
"massa_fruto_g",172,-6.13415578072982,-0.901759063343658,-0.901759063343658,21.6079129221522,466.901900851312,0.00214177753009075,0.000119511186179064
"massa_fruto_g",175,-6.83693218151292,-1.01268319013069,-1.01268319013069,20.4552956856084,418.41912158567,0.00238994813671596,0.000133359106028751
"massa_fruto_g",177,-7.18102674534163,-1.06699404772684,-1.06699404772684,21.3019635285679,453.773650172437,0.00220374188677547,0.000122968797282071
"massa_fruto_g",178,-6.53729558026361,-0.965389444481323,-0.965389444481323,20.2529687314611,410.182742437541,0.00243793776904759,0.000136036927512855
"massa_fruto_g",18,13.465035651177,2.1917187382639,2.1917187382639,18.9814231743932,360.294425725391,0.00277550783081551,0.000154873336959505
"massa_fruto_g",181,-1.99668286140469,-0.248712702979624,-0.248712702979624,20.2102401856191,408.453808360413,0.00244825725585503,0.00013661275487671
"massa_fruto_g",185,-2.58175710015205,-0.341059072274783,-0.341059072274783,20.0885427396305,403.549549401961,0.00247801044873411,0.000138272983039363
"massa_fruto_g",189,-2.51239105501261,-0.330110543016845,-0.330110543016845,19.6349244485403,385.530258099886,0.00259383013133281,0.000144735721328371
"massa_fruto_g",192,-2.08157331121719,-0.262111557875032,-0.262111557875032,20.0370631175506,401.483898376707,0.00249075991351891,0.000138984403174355
"massa_fruto_g",194,-1.89022897529335,-0.231910339743139,-0.231910339743139,19.7735440757749,390.993045316613,0.00255759024867114,0.000142713535875849
"massa_fruto_g",2,13.6959481031068,2.22816526957318,2.22816526957318,19.0455650226174,362.733547030747,0.00275684454384153,0.000153831925546357
"massa_fruto_g",201,-5.43725347844637,-0.791762086708519,-0.791762086708519,20.588803598707,423.89883362613,0.00235905343604219,0.000131635181731154
"massa_fruto_g",204,-7.23199027138822,-1.0750379783688,-1.0750379783688,20.2901508478078,411.690221426796,0.00242901081433097,0.000135538803439668
"massa_fruto_g",208,-9.50236289568883,-1.43338680816887,-1.43338680816887,18.6291329768849,347.04459547046,0.0028814740614081,0.000160786252626572
"massa_fruto_g",209,-7.32048486421906,-1.08900570042691,-1.08900570042691,20.8486885542329,434.667814431402,0.00230060742203358,0.000128373894149474
"massa_fruto_g",210,-16.5239500337568,-2.54165313737596,-2.54165313737596,19.6749715705113,387.104506300428,0.00258328173328964,0.000144147120717562
"massa_fruto_g",212,-6.10491053508251,-0.89714308117282,-0.89714308117282,20.5095660795843,420.642300772835,0.00237731677998795,0.000132654276323328
"massa_fruto_g",22,-6.12085294020198,-0.899659382751518,-0.899659382751518,20.3823859770957,415.441658119307,0.00240707685533264,0.000134314888527561
"massa_fruto_g",221,7.50158046832377,1.25046479454224,1.25046479454224,19.6554370478187,386.336205540764,0.00258841906520326,0.000144433783838342
"massa_fruto_g",222,9.35089669747413,1.54235534129796,1.54235534129796,19.917028262758,396.688014819501,0.00252087273283267,0.000140664698492063
"massa_fruto_g",223,-0.186775867870083,0.0369576078046644,0.0369576078046644,18.3863933661714,338.059461015592,0.00295805949934316,0.000165059720063348
"massa_fruto_g",23,-6.37099917666515,-0.939141717129595,-0.939141717129595,19.9833058259959,399.332511735282,0.00250417877486244,0.000139733175637324
"massa_fruto_g",232,8.43457945118549,1.39772656564299,1.39772656564299,20.0406059563672,401.625887098381,0.00248987934324822,0.000138935267353251
"massa_fruto_g",233,9.24426798514042,1.52552538401302,1.52552538401302,19.7973128236534,391.933595037591,0.00255145262529508,0.000142371056491465
"massa_fruto_g",235,8.47007736081876,1.4033294496107,1.4033294496107,20.0172047372266,400.688485492047,0.0024957043593903,0.000139260303253979
"massa_fruto_g",236,8.51860024904728,1.41098815727353,1.41098815727353,20.108857992667,404.366169769248,0.00247300608893828,0.000137993739762756
"massa_fruto_g",237,8.05809969347481,1.33830412583067,1.33830412583067,20.2067010271761,408.31076640168,0.00244911494451322,0.000136660613903838
"massa_fruto_g",24,-6.77931750442227,-1.00358946168552,-1.00358946168552,20.5576267159178,422.616016191017,0.00236621415584972,0.000132034749896414
"massa_fruto_g",240,9.028309516782,1.49143914477928,1.49143914477928,19.3849886044772,375.777783195711,0.00266114721177964,0.000148492014417304
"massa_fruto_g",29,-6.82622098108865,-1.01099256626714,-1.01099256626714,19.8975143950601,395.911079101624,0.00252581969231358,0.000140940738831098
"massa_fruto_g",3,6.57885095357897,1.10482392559781,1.10482392559781,18.0817071814353,326.948134595169,0.00305858909774241,0.000170669271654026
"massa_fruto_g",32,-6.13890184986824,-0.902508168712397,-0.902508168712397,20.3185036852883,412.841592009074,0.00242223656568503,0.000135160800365225
"massa_fruto_g",34,-6.43326603590084,-0.948969732101063,-0.948969732101063,20.7371576802005,430.029708653499,0.00232542073228192,0.000129758476861331
"massa_fruto_g",4,4.53730000895358,0.782591625862825,0.782591625862825,17.9046643366085,320.57700500662,0.00311937532755772,0.000174061143277721
"massa_fruto_g",43,-2.53588746976303,-0.333819146899833,-0.333819146899833,19.1428781432243,366.449783606335,0.0027288868618197,0.000152271886889539
"massa_fruto_g",51,-2.97221133273093,-0.402687201436282,-0.402687201436282,20.5555984064165,422.532625845873,0.00236668114798967,0.000132060808057824
"massa_fruto_g",53,-2.39669642728534,-0.311849648740517,-0.311849648740517,19.8562003621751,394.268692822843,0.00253634137887111,0.000141527848941008
"massa_fruto_g",55,-2.11070870591263,-0.266710201499926,-0.266710201499926,19.8857411531033,395.442701208226,0.00252881137253166,0.000141107674587266
"massa_fruto_g",61,-6.67897274790683,-0.98775134520675,-0.98775134520675,20.8091150326843,433.019268443488,0.00230936605568283,0.000128862625907102
"massa_fruto_g",62,-6.79611741089918,-1.00624110871575,-1.00624110871575,20.006471784421,400.258913260834,0.00249838283888094,0.000139409762409556
"massa_fruto_g",70,-6.92460164401844,-1.02652067608423,-1.02652067608423,20.663554020951,426.98246477676,0.00234201655218518,0.000130684523611933
"massa_fruto_g",76,-6.54316427041295,-0.966315740995369,-0.966315740995369,19.9123158346233,396.50032189779,0.00252206604830394,0.00014073128549536
"massa_fruto_g",81,7.78552277895793,1.29528140026476,1.29528140026476,20.2887904271823,411.635016998124,0.00242933656930493,0.000135556980567215
"massa_fruto_g",82,7.70572468934957,1.28268630828498,1.28268630828498,19.9114189737504,396.464605548227,0.0025222932539393,0.000140743963569813
"massa_fruto_g",83,8.46189331773327,1.40203770470886,1.40203770470886,19.2161900819876,369.261961267079,0.00270810455690756,0.000151112234275442
"massa_fruto_g",84,8.35636376561335,1.38538123558713,1.38538123558713,20.0168777076052,400.675393161222,0.00249578590816438,0.000139264853675572
"massa_fruto_g",86,8.12509469233537,1.34887841623004,1.34887841623004,19.8628264140748,394.531873155668,0.00253464946190909,0.000141433439974527
"massa_fruto_g",87,13.5710990350234,2.20845946578994,2.20845946578994,19.281328168296,371.769615933525,0.00268983789191317,0.000150092954368755
"massa_fruto_g",88,13.0360029151764,2.12400149341776,2.12400149341776,19.0538007907449,363.047324573391,0.00275446183545101,0.000153698970418166
"massa_fruto_g",89,8.59108453943588,1.42242886104243,1.42242886104243,19.8354939941663,393.446821992607,0.00254163954085462,0.000141823486379688
"massa_fruto_g",9,8.352876717176,1.38483085028314,1.38483085028314,19.841576295916,393.688149906656,0.00254008153467942,0.000141736549635112
"massa_fruto_g",90,7.9855956613107,1.32686030607892,1.32686030607892,20.3733581711855,415.073723171411,0.00240921056712384,0.00013443394964551
"massa_fruto_g",91,7.96713415068101,1.32394639641507,1.32394639641507,19.6132015679777,384.677675746123,0.0025995789801433,0.000145056507091996
"massa_fruto_g",94,8.6155268684967,1.42628676521322,1.42628676521322,20.2004733811739,408.059124823515,0.00245062526277901,0.000136744889663069
"massa_fruto_g",95,9.17229839998979,1.51416591978064,1.51416591978064,17.6393000220094,311.144905266461,0.00321393660340866,0.000179337662470203
"massa_fruto_g",96,9.36788279070009,1.54503637548823,1.54503637548823,19.9158610740091,396.641522319231,0.00252116821797382,0.000140681186562939
"massa_fruto_g",97,7.80380873937463,1.29816760160764,1.29816760160764,20.4848898844996,419.630713580074,0.00238304768368481,0.000132974060749612
"massa_fruto_g",98,7.72766820623694,1.28614980741025,1.28614980741025,19.8788486070918,395.168621943676,0.00253056529407978,0.000141205543409652
"massa_fruto_g",99,8.27327662919798,1.37226701028895,1.37226701028895,20.10847165865,404.35063244673,0.00247310111511138,0.000137999042223215
"massa_fruto_g",10,-9.97635697349569,-1.50820061683457,-1.50820061683457,18.5579626069572,344.397976121222,0.00290361752778715,0.000162021858050523
"massa_fruto_g",100,-18.4937431846017,-2.85255940139547,-2.85255940139547,19.3852071288593,375.786255428777,0.00266108721528143,0.000148488666612704
"massa_fruto_g",101,3.67739517149963,0.646866816224597,0.646866816224597,17.8998154870358,320.403394469927,0.00312106556066422,0.000174155458285063
"massa_fruto_g",103,4.74300849940748,0.815060039217132,0.815060039217132,18.8432937639623,355.069719874981,0.00281634829450424,0.000157152234833337
"massa_fruto_g",11,-9.24788993696473,-1.39322155687994,-1.39322155687994,18.3365727418853,336.229899918451,0.0029741554818371,0.00016595787588651
"massa_fruto_g",110,4.1927620614674,0.728210785915275,0.728210785915275,18.271833640656,333.859904591808,0.00299526833335271,0.000167135973001081
"massa_fruto_g",115,4.12251038275669,0.717122470901245,0.717122470901245,17.5967698766688,309.646310092439,0.00322949109163119,0.00018020560291302
"massa_fruto_g",118,4.37099083956123,0.756341883596342,0.756341883596342,17.7703963498522,315.78698643084,0.00316669160848719,0.000176701391753585
"massa_fruto_g",12,-9.56165386823831,-1.4427451180795,-1.4427451180795,18.1138074181402,328.110019181471,0.0030477581955427,0.000170064907311283
"massa_fruto_g",122,-9.04200816274757,-1.36072579293432,-1.36072579293432,18.5833463443866,345.340761355427,0.00289569061026883,0.000161579536053001
"massa_fruto_g",124,-9.88868295654886,-1.49436241202163,-1.49436241202163,17.7526973022837,315.158261506511,0.00317300899941454,0.000177053902167331
"massa_fruto_g",128,-16.6660374938205,-2.56407979743084,-2.56407979743084,18.0830081798443,326.995184832316,0.0030581490076461,0.000170644714626652
"massa_fruto_g",13,-1.22105889485442,-0.126290534123619,-0.126290534123619,17.1862625284611,295.367619697186,0.00338561146623049,0.000188917119815661
"massa_fruto_g",130,-13.1460109832819,-2.00848933293371,-2.00848933293371,16.8676661018685,284.518159724124,0.00351471414327165,0.000196121049194558
"massa_fruto_g",131,-8.61635928824882,-1.29354264667465,-1.29354264667465,17.1342133864556,293.581268372594,0.0034062118661156,0.000190066622129251
"massa_fruto_g",132,-9.89709135999009,-1.49568956929149,-1.49568956929149,17.9854084783068,323.47491813155,0.0030914297954728,0.000172501782587382
"massa_fruto_g",133,-10.0194353727102,-1.51499998262279,-1.51499998262279,18.224457965908,332.130868151148,0.00301086136788983,0.000168006064328252
"massa_fruto_g",134,-9.40571033395907,-1.41813145668061,-1.41813145668061,18.1066798053224,327.85185357247,0.00305015814034114,0.000170198824231035
"massa_fruto_g",135,-9.39017104067402,-1.41567878106912,-1.41567878106912,17.9273984266298,321.391614347129,0.00311146886029179,0.000173619962404282
"massa_fruto_g",136,-13.0383710339623,-1.9914997650251,-1.9914997650251,17.8095192237641,317.178974981623,0.00315279409695406,0.000175925910610036
"massa_fruto_g",138,-9.78476252896758,-1.47795992230805,-1.47795992230805,18.321207922705,335.666659746988,0.00297914603956723,0.000166236349007851
"massa_fruto_g",140,-8.86363092205201,-1.33257126235989,-1.33257126235989,18.3259420111628,335.840150596502,0.00297760704973438,0.000166150473375179
"massa_fruto_g",148,3.83331393659699,0.671476568129848,0.671476568129848,18.4670273465503,341.031099018237,0.00293228389691969,0.000163621441448119
"massa_fruto_g",149,2.44284744099004,0.452009492001561,0.452009492001561,15.5056867048614,240.426320189316,0.00415927839852385,0.000232087734637631
"massa_fruto_g",15,-9.69224992453567,-1.46335800930703,-1.46335800930703,18.1202102078706,328.342017977418,0.00304560472083343,0.000169944743422506
"massa_fruto_g",150,3.90457056631378,0.682723501607287,0.682723501607287,17.9792787433634,323.254464131559,0.00309353809756829,0.000172619425844311
"massa_fruto_g",152,4.02159271507943,0.701193927836893,0.701193927836893,18.0486041212891,325.752110727014,0.00306981894228774,0.000171295896979656
"massa_fruto_g",154,6.19244921715959,1.04383543031887,1.04383543031887,17.393477303096,302.533052693316,0.00330542395648161,0.000184442656771674
"massa_fruto_g",157,4.63816376968754,0.798511660416353,0.798511660416353,17.9229107933899,321.230731307812,0.00311302718743236,0.000173706917058726
"massa_fruto_g",16,-15.7421484006531,-2.4182559040937,-2.4182559040937,17.2409597346571,297.250692572067,0.00336416373447996,0.000187720336383982
"massa_fruto_g",161,6.37024897643044,1.07189881295108,1.07189881295108,17.7777314989615,316.047737249168,0.00316407897333438,0.000176555606712058
"massa_fruto_g",162,-0.197778887692844,0.0352209240393869,0.0352209240393869,16.0751502939748,258.410456973878,0.00386981243603887,0.000215935533930969
"massa_fruto_g",166,5.97918953911587,1.01017516008281,1.01017516008281,18.5664531126705,344.713181184992,0.00290096246555581,0.000161873705578014
"massa_fruto_g",167,9.07225871357434,1.49837595465472,1.49837595465472,16.9339187283814,286.757603499426,0.00348726585728354,0.000194589434836421
"massa_fruto_g",17,-9.34028021158124,-1.40780416170849,-1.40780416170849,18.7455795802907,351.396753801012,0.00284578610696637,0.000158794864768723
"massa_fruto_g",170,14.9864160230956,2.43184886938093,2.43184886938093,18.3023804075796,334.977128583754,0.00298527844043529,0.000166578536976289
"massa_fruto_g",172,2.14594897898959,0.40514792606805,0.40514792606805,16.9587356486391,287.598714800423,0.00347706699834853,0.000194020338507848
"massa_fruto_g",175,6.62250892597482,1.11171476948487,1.11171476948487,17.979006351529,323.24466938832,0.00309363183588553,0.000172624656442413
"massa_fruto_g",177,6.98770556336641,1.16935631530667,1.16935631530667,17.8423468259865,318.349340258791,0.00314120330573667,0.000175279144460106
"massa_fruto_g",178,6.49571584327568,1.09170212824454,1.09170212824454,17.8876350801923,319.967488762126,0.00312531752481713,0.000174392717884796
"massa_fruto_g",18,-9.33134445440301,-1.40639376850082,-1.40639376850082,18.4138065574087,339.068271933668,0.00294925854989945,0.000164568627084389
"massa_fruto_g",181,7.20348732588111,1.20341466381815,1.20341466381815,17.3336948344891,300.456976615194,0.0033282635379798,0.000185717105419273
"massa_fruto_g",185,3.36183645662986,0.597059971746091,0.597059971746091,18.2660751373666,333.649500923922,0.00299715718809967,0.000167241371095961
"massa_fruto_g",189,-4.20712490369323,-0.597602268823024,-0.597602268823024,16.2234457731971,263.200192755867,0.00379938931476223,0.000212005923763733
"massa_fruto_g",192,15.8180185125692,2.56310652099814,2.56310652099814,17.9460635859915,322.06119823245,0.00310499993631099,0.000173258996446153
"massa_fruto_g",194,4.18012390398864,0.726216016909135,0.726216016909135,18.2320255857452,332.406756959268,0.0030083624326642,0.000167866623742662
"massa_fruto_g",2,-9.17203979887219,-1.3812495977686,-1.3812495977686,18.6874892846808,349.22225576506,0.00286350592922334,0.000159783630850663
"massa_fruto_g",201,6.25794087792784,1.05417243832662,1.05417243832662,17.801805500137,316.904279064708,0.00315552697158694,0.000176078405014551
"massa_fruto_g",204,5.95333968471112,1.00609509631826,1.00609509631826,17.8071778317334,317.095582330977,0.00315362324712623,0.000175972177189644
"massa_fruto_g",208,5.97250386400618,1.00911991310426,1.00911991310426,18.4748590019515,341.320415141988,0.00292979838192217,0.000163482749711257
"massa_fruto_g",209,9.33272734661431,1.53948754525904,1.53948754525904,17.1045013941708,292.563967943191,0.00341805591108942,0.00019072751983879
"massa_fruto_g",210,7.09407950698075,1.18614606065835,1.18614606065835,16.7538536972521,280.691613708928,0.00356262870410151,0.000198794681688864
"massa_fruto_g",212,6.33843332331219,1.06687712534693,1.06687712534693,17.9892917645584,323.614618190409,0.00309009526699322,0.000172427315898222
"massa_fruto_g",22,5.69455912176432,0.965249945652489,0.965249945652489,17.7402627254744,314.716921568856,0.00317745863493778,0.000177302191829528
"massa_fruto_g",221,-8.84021603787704,-1.32887552701927,-1.32887552701927,18.3198014042023,335.615123489412,0.00297960351012474,0.00016626187586496
"massa_fruto_g",222,-9.56791611648265,-1.44373353262708,-1.44373353262708,18.4080116006524,338.854891089753,0.0029511157321177,0.000164672257852167
"massa_fruto_g",223,-12.6350689946981,-1.92784377645325,-1.92784377645325,17.2444872473455,297.372340423862,0.0033627875362404,0.000187643544522214
"massa_fruto_g",23,5.67938036524955,0.962854176087322,0.962854176087322,17.8602714886613,318.989297648688,0.0031349014132171,0.000174927498857514
"massa_fruto_g",232,-9.7763212134132,-1.4766275702886,-1.4766275702886,18.5769233638179,345.102081665163,0.00289769332939073,0.000161691287780003
"massa_fruto_g",233,-9.50007239174848,-1.43302528187231,-1.43302528187231,18.2006061981632,331.262065980617,0.00301875796445257,0.000168446694416454
"massa_fruto_g",235,-9.30939174016907,-1.40292881769386,-1.40292881769386,18.2202313129366,331.976829096915,0.00301225842393978,0.00016808402005584
"massa_fruto_g",236,-8.80397018706894,-1.32315459025181,-1.32315459025181,17.9964111749399,323.870815177502,0.00308765085687618,0.000172290917813691
"massa_fruto_g",237,-9.50095149205614,-1.4331640364376,-1.4331640364376,17.8362850711685,318.133065139988,0.0031433387773131,0.000175398303774071
"massa_fruto_g",24,15.3601939704037,2.49084486351392,2.49084486351392,18.2363564916621,332.564698090986,0.0030069337056527,0.00016778690077542
"massa_fruto_g",240,-10.0311314851378,-1.51684606205344,-1.51684606205344,18.222909040384,332.074413894109,0.00301137322888983,0.000168034626172052
"massa_fruto_g",29,5.54786618259995,0.942096370540263,0.942096370540263,17.8559511407221,318.834991139855,0.00313641861084612,0.000175012158485214
"massa_fruto_g",3,-6.79002664927883,-1.0052797611044,-1.0052797611044,16.928000104216,286.557187528337,0.00348970482515331,0.000194725529243555
